"NAME","CITY","COUNT"
PIERRE-LOUIS,ANSE-A-PITRE,79
PHILOGENE,PETIT-GOAVE,79
SAINTIL,GANTHIER,79
SAINTILUS,CORNILLON,79
SAINVIL,CERCA LA SOURCE,79
SAINTELUS,CAP-HAITIEN,79
SIMON,DESDUNES,79
SIMON,SAINT-MICHEL,79
SAMUEL,GONAIVES,79
THEOGENE,CAYES,79
VERNET,CARREFOUR,79
THOMAS,LIMBE,79
ULYSSE,AQUIN,79
VALBRUN,THOMAZEAU,79
DEMOSTHENE,LEOGANE,79
DERILUS,PLAISANCE,79
DELISCA,PETION-VILLE,79
DAMIER,DELMAS,79
CYPRIEN,PETION-VILLE,79
BENOIT,PORT-DE-PAIX,79
BENOIT,VERRETTES,79
BELANCE,JEREMIE,79
BEAUCICOT,ANSE A GALETS,79
AUGUSTE,CHANSOLME,79
BAPTISTE,BONBON,79
BARREAU,PORT-AU-PRINCE,79
BASQUIN,DELMAS,79
BASTIEN,JACMEL,79
BASTIEN,TABARRE,79
DORVAL,CAP-HAITIEN,79
DORVILUS,CHANSOLME,79
DORVILUS,SAINT LOUIS NORD,79
DOSSOUS,TERRE-NEUVE,79
DUMOND,LEOGANE,79
DUROGENE,GONAIVES,79
DUROGENE,PETION-VILLE,79
DUROSIER,GONAIVES,79
DUVAL,PETIT-GOAVE,79
EMMANUEL,BELLE ANSE,79
EDMOND,TORBECK,79
ELIACIN,SAINT MARC,79
ELIASSAINT,LEOGANE,79
DOUZE,CORNILLON,79
CHARLESTIN,PETION-VILLE,79
CHELON,VERRETTES,79
CONSERVE,CROIX DES BOUQUETS,79
CORISMA,DESSALINES,79
COURTOIS,GRAND-GOAVE,79
CHRISTOPHE,JEREMIE,79
CLERGER,AQUIN,79
CLERJEUNE,CHAPELLE,79
CLERVEAU,CAVAILLON,79
CLERVEAU,PETION-VILLE,79
BONHOMME,TABARRE,79
BONTEMPS,PETIT-GOAVE,79
CENATUS,SAINT-MICHEL,79
CATUL,CROIX DES BOUQUETS,79
CADEAU,PORT-AU-PRINCE,79
CALIXTE,JEREMIE,79
DOLCE,LIMBE,79
DOLCINE,GONAIVES,79
DOREUS,MOLE ST NICOLAS,79
DORLUS,PESTEL,79
DOR,PESTEL,79
DORCELUS,CABARET,79
DORCIL,PETION-VILLE,79
DORCIUS,PORT-DE-PAIX,79
ALMONOR,TROU DU NORD,79
ALTIDOR,KENSCOFF,79
ADOLPHE,DELMAS,79
ALIX,CARREFOUR,79
AMBROISE,QUARTIER MORIN,79
ADRIEN,CAP-HAITIEN,79
ALCEUS,L'ANSE ROUGE,79
ALCIN,DELMAS,79
ANTOINE,BONBON,79
ARISTE,PORT-DE-PAIX,79
EXAVIER,DESSALINES,79
EXAVIER,PORT-DE-PAIX,79
FERDINAND,BARADERES,79
FERDINAND,PETION-VILLE,79
EUGENE,SAINT-MICHEL,79
NOEL,LES IROIS,79
NELSON,SAINT RAPHAEL,79
NESTOR,JACMEL,79
MORANCY,PORT-AU-PRINCE,79
MORENCY,DESSALINES,79
MUSEAU,CHANTAL,79
MOISE,MANICHE,79
MAXUME,MIREBALAIS,79
METELLUS,OUANAMINTHE,79
MEHU,CAP-HAITIEN,79
MEIDE,LEOGANE,79
MAITRE,CROIX DES BOUQUETS,79
MALETTE,TORBECK,79
MILIEN,SAINT-MICHEL,79
JEUDY,SAINT LOUIS DU SUD,79
JN FRANCOIS,DELMAS,79
ISAAC,HINCHE,79
HILAIRE,GRESSIER,79
HYPPOLITE,BAINET,79
INNOCENT,PETITE-RIVIERE,79
JEAN-JACQUES,GONAIVES,79
JEAN-JULIEN,JACMEL,79
JEAN-LOUIS,SAUT D'EAU,79
JEAN-LOUIS,THOMONDE,79
JEAN-MARY,SAINT MARC,79
JEANNIS,CARREFOUR,79
JEANNITON,GONAIVES,79
JACQUES,BAHON,79
LAURENT,L' ASILE,79
LAGUERRE,MIREBALAIS,79
LAMBERT,CAP-HAITIEN,79
LADOUCEUR,BELLADERE,79
LEBRUN,MIRAGOANE,79
JOSIL,CARREFOUR,79
JULES,ANSE D'HAINAULT,79
JULES,CHANTAL,79
JULES,FONDS DES NEGRES,79
JULES,MORON,79
JUSME,GANTHIER,79
LOUIS JEAN,JEREMIE,79
LEO,DELMAS,79
LUC,CITE-SOLEIL,79
LUCCE,SAINT-MICHEL,79
LORMEUS,DELMAS,79
MACENAT,MIREBALAIS,79
FRANCIQUE,THIOTTE,79
FONTIL,OUANAMINTHE,79
GUILLAUME,MARIGOT,79
GEORGES,MILOT,79
GEORGES,PILATE,79
GARCON,LIMBE,79
GARRAUD,JACMEL,79
GASPARD,SAINT LOUIS DU SUD,79
GASPARD,CAVAILLON,78
GASSANT,CARREFOUR,78
GAUTHIER,DELMAS,78
GEDEON,CAMP-PERRIN,78
GEFFRARD,JEREMIE,78
FORTILUS,PORT-AU-PRINCE,78
GILOT,PETION-VILLE,78
GRACIA,DELMAS,78
FRANCIQUE,DELMAS,78
FREJUSTE,CROIX DES BOUQUETS,78
GABRIEL,BELLADERE,78
GABRIEL,BELLE ANSE,78
GAETAN,GRAND-GOSIER,78
GESSE,GONAIVES,78
FLEURIMOND,VERRETTES,78
FLEURISSAINT,DELMAS,78
GUILLAUME,OUANAMINTHE,78
HENRY,PESTEL,78
MEUS,PORT-DE-PAIX,78
MILIEN,PLAINE DU NORD,78
MERZY,ANGLAIS,78
MARCEL,PORT-AU-PRINCE,78
MARCELUS,CABARET,78
MASSE,PORT-AU-PRINCE,78
MEDOR,CARREFOUR,78
MENTOR,PETION-VILLE,78
ESTINVIL,PETION-VILLE,78
ESTIVERNE,PETITE-RIVIERE,78
FATAL,GONAIVES,78
FENELUS,TABARRE,78
FILS,CITE-SOLEIL,78
EXANTUS,CAP-HAITIEN,78
MOÃSE,TABARRE,78
MOISE,DONDON,78
MOMPREMIER,DELMAS,78
NEPTUNE,JEREMIE,78
NOELUS,MAISSADE,78
MONTINAT,VERRETTES,78
MACENA,PORT-AU-PRINCE,78
LOUIS JEUNE,PETION-VILLE,78
LOUISSAINT,COTE-DE-FER,78
LOLO,JACMEL,78
LOMINY,BARADERES,78
LINDOR,BAINET,78
LOUINE,CARREFOUR,78
LEON,LASCAHOBAS,78
LUBIN,LEOGANE,78
LUBIN,SAINT MARC,78
LUNDY,CAYES,78
JASMIN,BAS LIMBE,78
JEAN BAPTISTE,THOMONDE,78
JEAN CHARLES,MIREBALAIS,78
HORACE,PORT-AU-PRINCE,78
JEANTINE,CAYES,78
JEAN-LOUIS,BORGNE,78
JEAN-PIERRE,SAINT LOUIS NORD,78
JEAN JULIEN,PORT-AU-PRINCE,78
JEAN-BAPTISTE,CERCA CARVAJAL,78
JEAN-CHARLES,AQUIN,78
JEAN-FRANCOIS,MIRAGOANE,78
JULES,PLAINE DU NORD,78
JULIEN,L'ANSE ROUGE,78
LAGUERRE,ANSE-A-FOLEUR,78
JOSE,CARREFOUR,78
JOASSAINT,PETIT-GOAVE,78
LAFARGUE,CAYES,78
VALCIN,MAISSADE,78
VERNE,PETIT-GOAVE,78
VERNE,PORT-AU-PRINCE,78
THEODORE,TABARRE,78
TILUS,SAINT-MICHEL,78
TIME,FONDS-VERRETTES,78
TRAZIL,BELLE ANSE,78
ST-LOUIS,SAINT MARC,78
TALABERT,L'ACUL DU NORD,78
SYLVAIN,GRAND-GOAVE,78
SYLVESTRE,FONDS DES NEGRES,78
ST HILAIRE,CAP-HAITIEN,78
ROSEAU,LASCAHOBAS,78
SAINT-LOUIS,GROS MORNE,78
REVOLUS,JACMEL,78
ROBERT,SAUT D'EAU,78
REMILUS,SAINT-MICHEL,78
SAINT LOUIS,PETIT-GOAVE,78
ZAMOR,MARMELADE,78
SAINTIL,LEOGANE,78
SIMON,JACMEL,78
SENE,DELMAS,78
ORELIEN,PETION-VILLE,78
ORELUS,THOMASSIQUE,78
ORGELLA,CAMP-PERRIN,78
OSTINE,ANSE A GALETS,78
PAYOUTE,L'ACUL DU NORD,78
PHILOGENE,PILATE,78
PLACIDE,BELLE ANSE,78
PHANORD,JEAN RABEL,78
PRESUME,PLAISANCE,78
PROPHETE,SAINTE SUZANNE,78
PIERRE-LOUIS,GRANDE SALINE,78
PIERRE-PAUL,PORT-AU-PRINCE,78
ALCIUS,FONDS-VERRETTES,78
ALEXANDRE,CAMP-PERRIN,78
ALPHONSE,CITE-SOLEIL,78
ALPHONSE,TABARRE,78
ALTIDOR,SAUT D'EAU,78
ANDRE,CABARET,78
ALBERT,SAINT MARC,78
DUC,JACMEL,78
DUVAL,LIMBE,78
DORSAINVIL,LIMBE,78
DORT,CROIX DES BOUQUETS,78
DUME,CAVAILLON,78
DUMOND,CARREFOUR,78
ELMIDOR,SAINT LOUIS DU SUD,78
ELOI,LEOGANE,78
CUPIDON,PORT-AU-PRINCE,78
CYRISE,PLAISANCE,78
DACEUS,GONAIVES,78
DALESTIN,L'ACUL DU NORD,78
DEFAITE,PORT-SALUT,78
DAMIS,PORT-AU-PRINCE,78
DELVA,GRESSIER,78
BAPTISTE,KENSCOFF,78
BASTIEN,L'ACUL DU NORD,78
BELIZAIRE,DAME-MARIE,78
BENJAMIN,PIGNON,78
ATISME,CORNILLON,78
AZOR,ROSEAUX,78
BAZIL,CITE-SOLEIL,78
BAZILE,MORON,78
BEAUVAIS,PETION-VILLE,78
DOR,CABARET,78
DORCELUS,CROIX DES BOUQUETS,78
DIEUDONNE,CABARET,78
DORLUS,MIRAGOANE,78
DORMEUS,PETION-VILLE,78
DESSOURCES,CITE-SOLEIL,78
DOCTEUR,L'ACUL DU NORD,78
DOMINGUE,DELMAS,78
COQ,MARIGOT,78
CHARLEUS,CORNILLON,78
CHERAMY,VALLIERES,78
CIUS,DELMAS,78
CIVIL,CAMP-PERRIN,78
CIVIL,PAILLANT,78
CIVIL,SAINT LOUIS DU SUD,78
CADET,ANSE-A-VEAU,78
CALIXTE,CORAIL,78
CALIXTE,SAINT JEAN DU SUD,78
CALVAIRE,PORT-AU-PRINCE,78
CAMILLE,VERRETTES,78
BRUNACHE,TORBECK,78
BRUTUS,MIREBALAIS,78
BOUTIN,CAYES,78
CASSAMAJOR,DELMAS,78
CASSEUS,GRESSIER,77
CASTEL,PORT-AU-PRINCE,77
CADET,L'ACUL DU NORD,77
CAJUSTE,PETIT-GOAVE,77
BLANC,GRESSIER,77
BONHEUR,KENSCOFF,77
BORGELLA,COTEAUX,77
BOUILLY,DELMAS,77
BREDY,PORT-AU-PRINCE,77
BRIZE,MIREBALAIS,77
BRIZE,TIBURON,77
DELVA,PORT-DE-PAIX,77
DAMAS,CARREFOUR,77
DERILUS,CITE-SOLEIL,77
DEROSIER,CROIX DES BOUQUETS,77
AGENOR,LIMBE,77
ALCE,TROU DU NORD,77
ALCINE,GONAIVES,77
ALCINE,PORT-AU-PRINCE,77
ALEXANDRE,FONDS-VERRETTES,77
ALEXIS,KENSCOFF,77
ALEXIS,SAINT LOUIS DU SUD,77
ARCHANGE,CERCA LA SOURCE,77
ARISTHENE,PETION-VILLE,77
ARISTIDE,DELMAS,77
ARISTIL,LASCAHOBAS,77
ABELLARD,OUANAMINTHE,77
ELMA,THOMASSIQUE,77
ELOI,CARREFOUR,77
DUCE,PORT-AU-PRINCE,77
DUROSIER,DONDON,77
DUVERSEAU,CARREFOUR,77
EDMOND,SAINT MARC,77
EDOUARD,TERRIER ROUGE,77
CIVIL,ANSE A GALETS,77
CLEDANOR,JEREMIE,77
CLERVIL,SAINT-MICHEL,77
CLERVIL,TABARRE,77
CODIO,MONT-ORGANISE,77
CODIO,PETIT-GOAVE,77
CHERVIL,PETIT-GOAVE,77
CHRISME,THOMAZEAU,77
CHARLESTON,PETION-VILLE,77
CHARMANT,FONDS-VERRETTES,77
CHARITE,PILATE,77
CINEAS,PETION-VILLE,77
BEAUVAIS,JACMEL,77
BEAUVOIR,DAME-MARIE,77
BEAUZILE,CAYES,77
BELIZAIRE,SAINT LOUIS DU SUD,77
BELLEVUE,PLAINE DU NORD,77
BERTRAND,CAYES,77
BIEN-AIME,ANSE D'HAINAULT,77
AUBOURG,CAYES,77
AUDATE,CAP-HAITIEN,77
AUGUSTE,CAVAILLON,77
DOLCE,CARREFOUR,77
DOLCINE,PORT-AU-PRINCE,77
DORCE,CAYES,77
DORCELUS,CAP-HAITIEN,77
DESHOMMES,SAINT MARC,77
DESIR,DAME-MARIE,77
DESIRE,GRAND-GOAVE,77
DESSALINES,FONDS DES NEGRES,77
DIEUDONNE,SAUT D'EAU,77
LAFONTANT,JACMEL,77
LAINE,L'ACUL DU NORD,77
LAMARTINIERE,TABARRE,77
JOURDAIN,CITE-SOLEIL,77
JULMICE,CAP-HAITIEN,77
JOANEM,TROU DU NORD,77
JOCELYN,CITE-SOLEIL,77
EXIL,SAINT MARC,77
ESTEVE,SAINT-MICHEL,77
ESTIMA,MIREBALAIS,77
EUGENE,DONDON,77
FLEURILUS,MIREBALAIS,77
FLEURIME,DELMAS,77
FILS-AIME,TERRIER ROUGE,77
EXUME,MIREBALAIS,77
FELISME,L'ARCAHAIE,77
FENELON,LIMONADE,77
FENELUS,LIMONADE,77
GUERRIER,POINTE A RAQUETTE,77
GASPARD,TABARRE,77
GAUTHIER,PORT-SALUT,77
GEDEON,TABARRE,77
FONTAINE,PETION-VILLE,77
FLORVIL,SAINT-MICHEL,77
FRANCIS,DELMAS,77
FREDERIC,CAYES,77
MELUS,BAS LIMBE,77
MENARD,CROIX DES BOUQUETS,77
MATHURIN,POINTE A RAQUETTE,77
MAURICE,L'ARCAHAIE,77
MERILAN,PETION-VILLE,77
MERILUS,FONDS-VERRETTES,77
MERIZIER,PORT-AU-PRINCE,77
MARIUS,DELMAS,77
MESIDOR,PETIT-GOAVE,77
METELUS,PIGNON,77
MAITRE,CAYES,77
JEAN PAUL,FONDS-VERRETTES,77
JEAN-BAPTISTE,CAPOTILLE,77
JEAN-BAPTISTE,DONDON,77
HONORE,OUANAMINTHE,77
JANVIER,CHAPELLE,77
ISMA,PETION-VILLE,77
JEAN-LOUIS,OUANAMINTHE,77
JEAN-PIERRE,THIOTTE,77
ILSAINT,PORT-DE-PAIX,77
JEROME,ANSE-A-PITRE,77
JEUDY,CORAIL,77
MONDESIR,CABARET,77
MONDESTIN,LIMONADE,77
NELSON,BOUCAN CARRE,77
MOGENE,PORT-AU-PRINCE,77
MOISE,TROU DU NORD,77
MILORD,MIRAGOANE,77
MUSEAU,PORT-SALUT,77
NAZAIRE,CITE-SOLEIL,77
LOVINCE,JEAN RABEL,77
LUNDOR,MARIGOT,77
LOUIS-CHARLES,CARREFOUR,77
LESTIN,JEREMIE,77
LEVEILLE,LEOGANE,77
LOUIMA,PETION-VILLE,77
LOUIME,PORT-AU-PRINCE,77
PIERRE-LOUIS,CAMP-PERRIN,77
RAPHAEL,CERCA LA SOURCE,77
RAPHAEL,PLAISANCE,77
RAYMOND,SAINT LOUIS DU SUD,77
ROMELUS,CAP-HAITIEN,77
ROMELUS,MIREBALAIS,77
ROMELUS,MORON,77
ROMULUS,CABARET,77
RONDEAU,LASCAHOBAS,77
ROYAL,LA VALLEE,77
REMY,PLAINE DU NORD,77
RENAUDIN,ROCHE A BATEAU,77
SAINT-FLEUR,LEOGANE,77
SAINT-MARTIN,MILOT,77
ROLAND,CARREFOUR,77
TOUSSAINT,PERCHES,77
VICTOR,LEOGANE,77
VICTOR,SAINT LOUIS NORD,77
ULYSSE,FONDS DES NEGRES,77
ULYSSE,PILATE,77
THEODOR,PORT-AU-PRINCE,77
THEARD,PORT-AU-PRINCE,77
THELUS,CARREFOUR,77
ST CYR,CITE-SOLEIL,77
ST FLEUR,CORNILLON,77
TELEMAQUE,CARREFOUR,77
ST PIERRE,PORT-AU-PRINCE,77
SYLVAIN,ANSE A GALETS,77
ORELUS,CITE-SOLEIL,77
NOVEMBRE,JACMEL,77
ZETRENNE,FONDS-VERRETTES,77
VIRGILE,DELMAS,77
VIL,LASCAHOBAS,77
SEIGNON,CROIX DES BOUQUETS,77
SENE,PORT-AU-PRINCE,77
SANON,SAUT D'EAU,77
SIMEON,MARMELADE,77
SIMEON,MIREBALAIS,77
SAINTIL,CHANSOLME,77
SAINTILUS,GRESSIER,77
SAINTILUS,PILATE,77
SAINTILIEN,PORT-DE-PAIX,76
SAINTILNORD,OUANAMINTHE,76
SAINVIL,GROS MORNE,76
SENATUS,TERRE-NEUVE,76
SINCERE,DELMAS,76
SINOIS,OUANAMINTHE,76
SAINT-VIL,MONT-ORGANISE,76
SALOMON,OUANAMINTHE,76
THEODORE,THIOTTE,76
TILUS,KENSCOFF,76
VAL,MAISSADE,76
VAL,TABARRE,76
RAMEAU,CAMP-PERRIN,76
RAPHAEL,PORT-DE-PAIX,76
RAPHAEL,TERRIER ROUGE,76
RAYMOND,SAINT RAPHAEL,76
PETIT-FRERE,TERRE-NEUVE,76
PHILOME,MOMBIN CROCHU,76
POINT DU JOUR,JACMEL,76
POMPILUS,SAINT MARC,76
PRESERVIL,TIBURON,76
SAINT LOT,LEOGANE,76
SAINT LOUIS,PESTEL,76
SAINT CYR,CARREFOUR,76
SAINT FLEUR,BAINET,76
SAINT FLEUR,HINCHE,76
SAINT-FLEUR,CITE-SOLEIL,76
ROMELUS,PORT-SALUT,76
ROMEUS,DELMAS,76
ROSIER,POINTE A RAQUETTE,76
ROZIN,CAYES,76
REMY,CORNILLON,76
REMY,LA TORTUE,76
RENE,AQUIN,76
VILLARD,GONAIVES,76
VINCENT,L' ASILE,76
VINCENT,LIMONADE,76
VIXAMAR,RANQUITE,76
VOLTAIRE,CAMP-PERRIN,76
SYLVAIN,VERRETTES,76
TANIS,JEREMIE,76
SOUVERAIN,L'ARCAHAIE,76
ST VICTOR,PORT-AU-PRINCE,76
ST-LOUIS,CAP-HAITIEN,76
OCCEUS,GONAIVES,76
PARISIEN,SAINT MARC,76
PASCAL,FONDS DES NEGRES,76
OLIVIER,BARADERES,76
DORCELUS,DELMAS,76
DORCELUS,PORT-AU-PRINCE,76
DORCINE,RANQUITE,76
DESRAVINES,OUANAMINTHE,76
DESTIN,CAYES,76
DORIVAL,CAYES,76
DORMEVIL,PORT-AU-PRINCE,76
DORNEVAL,CABARET,76
ABRAHAM,TABARRE,76
ARMAND,L'ARCAHAIE,76
ADRIEN,PETION-VILLE,76
AGENA,JACMEL,76
ALBERT,CAP-HAITIEN,76
ALCINEUS,CAYES,76
ALCY,GONAIVES,76
ALEXANDRE,FONDS DES NEGRES,76
ALEXIS,BELLADERE,76
ALEXIS,LA TORTUE,76
ALY,CARREFOUR,76
ANGERVIL,ANSE A GALETS,76
ANNILUS,JEAN RABEL,76
ALMINA,CORNILLON,76
ALMONOR,DONDON,76
ALTENOR,CROIX DES BOUQUETS,76
CADET,BOUCAN CARRE,76
CALIXTE,BAINET,76
CERALIEN,PETIT-GOAVE,76
CASSEUS,ENNERY,76
CASSIGNOL,CAYES,76
BREUS,CERCA LA SOURCE,76
DEROLUS,PORT-AU-PRINCE,76
DABADY,JACMEL,76
DENIS,SAINT LOUIS NORD,76
DEJEAN,PETION-VILLE,76
DELCA,SAINT JEAN DU SUD,76
AUGUSTE,MIRAGOANE,76
BELFORT,CITE-SOLEIL,76
BELLANDE,PORT-AU-PRINCE,76
BAZIL,SAINT LOUIS DU SUD,76
BASTIEN,SAINT MARC,76
BENECHE,PORT-AU-PRINCE,76
BENOIT,LA VALLEE,76
BENOIT,PETITE-RIVIERE,76
BENOIT,PIGNON,76
BADIO,DELMAS,76
DUCATEL,CAP-HAITIEN,76
DORSAINVIL,HINCHE,76
DORVAL,LIMBE,76
DORVILIAS,PETIT-GOAVE,76
DORVILIEN,GROS MORNE,76
DUROSIER,OUANAMINTHE,76
DUVERGER,MARIGOT,76
DURANDIS,PORT-AU-PRINCE,76
CORIOLAN,CROIX DES BOUQUETS,76
CIUS,JEAN RABEL,76
CHERISME,TORBECK,76
CHERUBIN,CROIX DES BOUQUETS,76
LOSTY,CAMP-PERRIN,76
LUNDY,CROIX DES BOUQUETS,76
LIBERAL,PORT-DE-PAIX,76
LOUIS-JACQUES,THOMONDE,76
FRANKLIN,PORT-SALUT,76
FREDERIC,CITE-SOLEIL,76
GABRIEL,L'ARCAHAIE,76
GASPARD,CROIX DES BOUQUETS,76
GEFFRARD,BASSIN BLEU,76
GILET,CAYES,76
GUERRIER,ANSE D'HAINAULT,76
GUERRIER,JEAN RABEL,76
FLEURISTIL,SAINT MARC,76
FLORESTAL,SAINT MARC,76
FONTILUS,PORT-AU-PRINCE,76
GEORGES,CARACOL,76
GEORGES,SAUT D'EAU,76
GERNEVIL,MAISSADE,76
GEROME,MIREBALAIS,76
JN PIERRE,CITE-SOLEIL,76
JOAZARD,FERRIER,76
LALOI,CARREFOUR,76
LAMARTINIERE,PORT-AU-PRINCE,76
LARUE,CARREFOUR,76
LAURENT,PORT-DE-PAIX,76
JOSAPHAT,PORT-AU-PRINCE,76
FELIX,FONDS DES NEGRES,76
FELIX,KENSCOFF,76
ESTERIL,OUANAMINTHE,76
ESTINVIL,DELMAS,76
EXANTUS,BAIE DE HENNE,76
EXANTUS,KENSCOFF,76
EXAVIER,MOLE ST NICOLAS,76
EXIL,PETION-VILLE,76
EXILUS,DESSALINES,76
FAUSTIN,CERCA LA SOURCE,76
FAUSTIN,CITE-SOLEIL,76
FAUSTIN,LIMBE,76
FLEURANT,GONAIVES,76
FLEURANT,PETION-VILLE,76
FLEURANTIN,PETION-VILLE,76
FLEURANVIL,PORT-AU-PRINCE,76
FILS,TABARRE,76
MOISE,BOUCAN CARRE,76
NELSON,TORBECK,76
NICOLAS,DESSALINES,76
NOISETTE,MIREBALAIS,76
MARC,JACMEL,76
MARCELUS,LEOGANE,76
MATHURIN,JEREMIE,76
MAXIMIN,PLAISANCE,76
MERVEILLE,CAP-HAITIEN,76
MERZIUS,GROS MORNE,76
MESIDOR,GRESSIER,76
MESIDOR,TABARRE,76
MERISIER,PORT-DE-PAIX,76
MARTIN,PLAINE DU NORD,76
MASSE,CARREFOUR,76
JEANVIL,PORT-DE-PAIX,76
JEUDY,PETIT-TROU-DE-NIPPES,76
JEUNE,L'ACUL DU NORD,76
JN BAPTISTE,HINCHE,76
JN BAPTISTE,LEOGANE,76
JASMIN,CITE-SOLEIL,76
JASMIN,GRAND-GOSIER,76
JEAN CHARLES,DAME-MARIE,76
JEAN JULES,PORT-AU-PRINCE,76
JEAN LOUIS,ABRICOTS,76
JEAN LOUIS,DAME-MARIE,76
JEAN LOUIS,FONDS DES NEGRES,76
HILAIRE,L'ESTERE,76
HYACINTHE,CARREFOUR,76
HONORAT,JEAN RABEL,75
JEAN JULIEN,LEOGANE,75
JEAN-BAPTISTE,PESTEL,75
JEAN-BAPTISTE,SAINTE SUZANNE,75
JASMIN,TABARRE,75
ISAAC,MIREBALAIS,75
JEAN-PHILIPPE,DELMAS,75
JEAN-PIERRE,TERRIER ROUGE,75
JOINVIL,PORT-AU-PRINCE,75
LAFORTUNE,CAYES JACMEL,75
LAMY,CAP-HAITIEN,75
LAMY,JEREMIE,75
LAPAIX,LASCAHOBAS,75
JOACHIM,PLAINE DU NORD,75
LAROSE,TABARRE,75
LAURORE,ANSE D'HAINAULT,75
LAZARRE,CROIX DES BOUQUETS,75
LAZARRE,JACMEL,75
LEBRUN,CABARET,75
LEBRUN,GANTHIER,75
LEBRUN,LEOGANE,75
LOUISSAINT,POINTE A RAQUETTE,75
LOUIME,CORNILLON,75
LEXIS,PORT-AU-PRINCE,75
LUCIEN,ROCHE A BATEAU,75
GERMAIN,ROSEAUX,75
GEROME,PETION-VILLE,75
GILLES,LA VALLEE,75
GASTON,CROIX DES BOUQUETS,75
GEFFRARD,MIREBALAIS,75
FORESTAL,CAVAILLON,75
FORTUNE,MIREBALAIS,75
FORTUNE,PORT-SALUT,75
GUILLAUME,PESTEL,75
HECTOR,PETION-VILLE,75
FLEURIVAL,PETION-VILLE,75
MARCELLUS,SAINT RAPHAEL,75
MARCELUS,GROS MORNE,75
MILIEN,SAINT LOUIS DU SUD,75
MILLIEN,TABARRE,75
MERILUS,CABARET,75
MERVILIER,PETITE RIVIERE,75
FIGARO,JACMEL,75
FELIX,CHAPELLE,75
FELIX,MORON,75
ESPERANCE,GROS MORNE,75
EXIL,KENSCOFF,75
EXIL,PETITE-RIVIERE,75
EXIUS,SAINT MARC,75
FAUBERT,BAINET,75
FAUSTIN,SAINT JEAN DU SUD,75
NOEL,BAINET,75
NOEL,BEAUMONT,75
NONCENT,MONT-ORGANISE,75
MONFISTON,GONAIVES,75
MUSELAIRE,MILOT,75
NAZAIRE,PESTEL,75
MILORD,CITE-SOLEIL,75
MOUSSIGNAC,JEREMIE,75
OBAS,PORT-AU-PRINCE,75
OCCIUS,GROS MORNE,75
PAYOUTE,CAP-HAITIEN,75
PANIAGUE,CERCA LA SOURCE,75
PHILIPPE,L'ARCAHAIE,75
PHILIPPE,TERRIER ROUGE,75
RABEL,BELLE ANSE,75
RAPHAEL,PETITE-RIVIERE,75
REFUSE,PORT-AU-PRINCE,75
POULARD,AQUIN,75
SAINVILUS,CARREFOUR,75
SAMEDI,MARIGOT,75
SAUL,PORT-AU-PRINCE,75
SAINTON,PETIT-GOAVE,75
SAINVAL,PORT-AU-PRINCE,75
SAINTELUS,CROIX DES BOUQUETS,75
SEJOUR,CROIX DES BOUQUETS,75
SIMEON,KENSCOFF,75
SIMON,PORT MARGOT,75
SIMON,THOMONDE,75
VALCOURT,CROIX DES BOUQUETS,75
VICTOR,AQUIN,75
VICTOR,PETITE-RIVIERE,75
VENANT,BAINET,75
TONY,CAP-HAITIEN,75
TOUSSAINT,PORT MARGOT,75
THELEMAQUE,CROIX DES BOUQUETS,75
ST VICTOR,PETION-VILLE,75
ST-FLEUR,DELMAS,75
SURIN,ANSE-A-VEAU,75
SURIN,CAYES,75
STERLIN,PORT-AU-PRINCE,75
STERLING,GRAND-GOAVE,75
ST CLAIR,PORT-AU-PRINCE,75
ST FELIX,CARREFOUR,75
ST FLEUR,PIGNON,75
TERTULIEN,CROIX DES BOUQUETS,75
RENE,HINCHE,75
SAINT-AMOUR,LIMBE,75
ROMAIN,JEAN RABEL,75
SAINT FORT,JEREMIE,75
SAINT JEAN,PETIT-GOAVE,75
SAINT-JUSTE,LEOGANE,75
SAINT-LOUIS,MAISSADE,75
CHERFILS,LIMONADE,75
CHERISME,MARMELADE,75
CHEVRY,MIREBALAIS,75
COTIERE,HINCHE,75
COFFY,PETION-VILLE,75
CIVIL,CAYES JACMEL,75
CEUS,DELMAS,75
CHAMBLAIN,PORT-SALUT,75
CHANCY,CARREFOUR,75
BOYER,ROCHE A BATEAU,75
BRUTUS,CAYES,75
CADET,BAS LIMBE,75
CADET,GROS MORNE,75
CELESTIN,COTEAUX,75
CELICOURT,PIGNON,75
DORIVAL,CABARET,75
DIMANCHE,CHANTAL,75
DESVARIEUX,PAILLANT,75
DEUS,PORT-AU-PRINCE,75
DOMERCANT,TORBECK,75
DOMINIQUE,PETITE RIVIERE,75
DESROSIER,PETION-VILLE,75
DESCA,L'ARCAHAIE,75
DESIR,DONDON,75
DESLIENS,JEAN RABEL,75
DORCE,CITE-SOLEIL,75
ALPHONSE,GRESSIER,75
ALTIDOR,MIREBALAIS,75
AGELLA,JACMEL,75
ALCIN,ANSE-A-VEAU,75
ABRAHAM,CITE-SOLEIL,75
ACCILIEN,THOMASSIQUE,75
ARISTIDE,SAINT MARC,75
ARIUS,VERRETTES,75
ALEXANDRE,LA TORTUE,75
ALEXIS,ARNAUD,75
ALEXIS,MARMELADE,75
ALTY,PETITE RIVIERE,75
DUME,FORT-LIBERTE,75
DURAND,PETION-VILLE,75
DUGUE,GRDE RIVIERE DU NORD,75
EDMOND,JEREMIE,75
ELAS,AQUIN,75
